AdsetId;Adset;AdvertiserId;Advertiser;CategoryId;Category;CampaignId;Campaign;AdId;Ad;CouponId;Coupon;MarketingObjectiveId;MarketingObjective;Currency;Clicks;Displays;ViewableDisplays;NonViewableDisplays;UntrackableDisplays;AdvertiserCost;QualifiedVisits;Visits;CostPerVisit;BounceRate;PotentialDisplays;OverallCompetitionWin;SalesClientAttribution;SalesAllClientAttribution;SalesPc30d;SalesAllPc30d;SalesPv24h;SalesAllPv24h;SalesPc30dPv24h;SalesAllPc30dPv24h;SalesPc1d;SalesAllPc1d;SalesPc7d;SalesAllPc7d;RevenueGeneratedClientAttribution;RevenueGeneratedAllClientAttribution;RevenueGeneratedPc30d;RevenueGeneratedAllPc30d;RevenueGeneratedPv24h;RevenueGeneratedAllPv24h;RevenueGeneratedPc30dPv24h;RevenueGeneratedAllPc30dPv24h;RevenueGeneratedPc1d;RevenueGeneratedAllPc1d;RevenueGeneratedPc7d;RevenueGeneratedAllPc7d;ExposedUsers;Audience;Reach;AverageCartClientAttribution;AverageCartAllClientAttribution;AverageCartPc30d;AverageCartAllPc30d;AverageCartPv24h;AverageCartAllPv24h;AverageCartPc30dPv24h;AverageCartAllPc30dPv24h;AverageCartPc1d;AverageCartAllPc1d;AverageCartPc7d;AverageCartAllPc7d;ClickThroughRate;ConversionRateClientAttribution;ConversionRateAllClientAttribution;ConversionRatePc30d;ConversionRateAllPc30d;ConversionRatePv24h;ConversionRateAllPv24h;ConversionRatePc30dPv24h;ConversionRateAllPc30dPv24h;ConversionRatePc1d;ConversionRateAllPc1d;ConversionRatePc7d;ConversionRateAllPc7d;ECosClientAttribution;ECosAllClientAttribution;ECosPc30d;ECosAllPc30d;ECosPv24h;ECosAllPv24h;ECosPc30dPv24h;ECosAllPc30dPv24h;ECosPc1d;ECosAllPc1d;ECosPc7d;ECosAllPc7d;Cpc;ECpm;RoasClientAttribution;RoasAllClientAttribution;RoasPc30d;RoasAllPc30d;RoasPv24h;RoasAllPv24h;RoasPc30dPv24h;RoasAllPc30dPv24h;RoasPc1d;RoasAllPc1d;RoasPc7d;RoasAllPc7d;AdvertiserValue;AdvertiserAllValue;CostOfAdvertiserValue;CostOfAdvertiserValueAll;PostInstallSales;AppInstalls;PostInstallConversionRate;PostInstallCostOfSale;PostInstallOrderValue;CostPerInstall;InstallRate;PostInstallCostPerOrder;PostInstallRoas;OmnichannelRoasClientAttribution;OmniChannelRoasPc30d;OmnichannelRoasAllPc30d;OmnichannelRoasPv24h;OmnichannelRoasAllPv24h;OmnichannelRevenueClientAttribution;OmniChannelRevenuePc30d;OmnichannelRevenueAllPc30d;OmnichannelRevenuePv24h;OmnichannelRevenueAllPv24h;OmnichannelSalesClientAttribution;OmniChannelSalesPc30d;OmnichannelSalesAllPc30d;OmnichannelSalesPv24h;OmnichannelSalesAllPv24h;RoasOfflinePc30d;RoasOfflinePv24h;SalesOfflinePc30d;SalesOfflinePv24h;RevenueGeneratedOfflinePc30d;RevenueGeneratedOfflinePv24h
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1882376611;ÉTATS-UNIS;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;0;2109;1217;883;9;0.2604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;485409317;AUVERGNE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;960120;Dynamic - Display - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;236;372022;205712;160886;5410;353.8313;103;157;2.2537;0.3439;0;0;11;11;13;13;100;104;66;75;1;1;7;7;7152000;7152000;10911000;10911000;124717763;121087163;54491360;60366360;760000;760000;4362000;4362000;0;0;0;650181.8182;650181.8182;839307.6923;839307.6923;1247177.63;1164299.6442;1200254.5398;1128189.4274;760000;760000;623142.8571;623142.8571;0.0006;0.0466;0.0466;0.0551;0.0551;0.4237;0.4407;0.2797;0.3178;0.0042;0.0042;0.0297;0.0297;0;0;0;0;0;0;0;0;0.0005;0.0005;0.0001;0.0001;1.4993;0.9511;20213.0203;20213.0203;30836.7261;30836.7261;352478.0035;342217.1826;383314.7296;373053.9087;2147.916;2147.916;12327.9075;12327.9075;0;0;0;0;0;0;0;0;0;0;0;0;0;20213.0203;30836.7261;30836.7261;352478.0035;342217.1826;7152000;10911000;10911000;124717763;121087163;11;13;13;100;104;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1902972378;HONGRIE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;-1;Unknown;-1;;1;CONVERSION;EUR;0;33;2;1;30;0.0234;0;0;0;0;2913000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;719;1600;0.4494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;924778678;PAYS-BAS;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;960120;Dynamic - Display - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;2;1484;856;618;10;1.3336;1;1;1.3336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6668;0.8987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1228011076;BRUXELLES-CAPITALE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;960120;Dynamic - Display - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;135;216367;115373;98368;2624;178.8996;61;79;2.2646;0.2278;0;0;4;4;4;4;79;81;78;78;1;1;3;3;804830;804830;804830;804830;71015116;79639816;55409946;55409946;7415;7415;214830;214830;0;0;0;201207.5;201207.5;201207.5;201207.5;898925.519;983207.6049;865300.5542;946407.6;7415;7415;71610;71610;0.0006;0.0296;0.0296;0.0296;0.0296;0.5852;0.6;0.5778;0.5778;0.0074;0.0074;0.0222;0.0222;0.0002;0.0002;0.0002;0.0002;0;0;0;0;0.0241;0.0241;0.0008;0.0008;1.3252;0.8268;4498.78;4498.78;4498.78;4498.78;396955.1095;445164.8278;401453.8895;449663.6077;41.4478;41.4478;1200.841;1200.841;0;0;0;0;0;0;0;0;0;0;0;0;0;4498.78;4498.78;4498.78;396955.1095;445164.8278;804830;804830;804830;71015116;79639816;4;4;4;79;81;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;384255630;POITOU-CHARENTES;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;-1;Unknown;-1;;1;CONVERSION;EUR;27;6220;408;20;5792;13.3971;7;10;1.3397;0.3;979476600;0;0;0;0;0;2;16;2;12;0;0;0;0;0;0;0;0;2027300;18533300;2027300;10056300;0;0;0;0;82686;214950;0.3847;0;0;0;0;1013650;1158331.25;1013650;1158331.25;0;0;0;0;0.0043;0;0;0;0;0.0741;0.5926;0.0741;0.4444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4962;2.1539;0;0;0;0;151323.8549;1383382.0355;151323.8549;1383382.0355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151323.8549;1383382.0355;0;0;0;2027300;18533300;0;0;0;2;16;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;213311704;FRANCHE-COMTÉ;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;1;4338;1378;2941;19;3.18;1;1;3.18;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;550000;550000;550000;550000;0;0;0;0;0;0;0;0;0;0;0;550000;550000;550000;550000;0;0;0;0;0.0002;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.18;0.7331;0;0;0;0;172955.4458;172955.4458;172955.4458;172955.4458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172955.4458;172955.4458;0;0;0;550000;550000;0;0;0;1;1;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;0;Unknown;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;806283;Dynamic - Display - Contextual web campaign;0;;1;CONVERSION;EUR;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1795879328;ÉMIRATS ARABES UNIS;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;0;599;281;311;7;0.2309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;475101152;BRETAGNE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;420754;Unknown;0;;1;CONVERSION;EUR;115;145953;76132;68246;1575;181.3858;46;74;2.4512;0.3784;0;0;17;21;17;21;47;55;64;76;5;5;11;11;12908700;15184700;12908700;15184700;37315026;50915026;50223726;66099726;4829900;4829900;9173900;9173900;0;0;0;759335.2941;723080.9524;759335.2941;723080.9524;793936.7234;925727.7455;784745.7188;869733.2368;965980;965980;833990.9091;833990.9091;0.0008;0.1478;0.1826;0.1478;0.1826;0.4087;0.4783;0.5565;0.6609;0.0435;0.0435;0.0957;0.0957;0;0;0;0;0;0;0;0;0;0;0;0;1.5773;1.2428;71167.0924;83714.9324;71167.0924;83714.9324;205721.87;280700.1758;276888.9624;364415.1083;26627.7735;26627.7735;50576.7265;50576.7265;0;0;0;0;0;0;0;0;0;0;0;0;0;71167.0924;71167.0924;83714.9324;205721.87;280700.1758;12908700;12908700;15184700;37315026;50915026;17;17;21;47;55;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;501534131;MONACO;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;0;1206;507;688;11;0.631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1668559592;LUXEMBOURG;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;-1;Unknown;-1;;1;CONVERSION;EUR;1;24;0;0;24;0.2309;1;1;0.2309;0;4441300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;501;1900;0.2637;0;0;0;0;0;0;0;0;0;0;0;0;0.0417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2309;9.6221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1691766441;MIDI-PYRÉNÉES;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;-1;;1;CONVERSION;EUR;0;586442;0;0;586406;578.5236;0;0;0;0;0;0;0;0;0;0;345;467;250;334;0;0;0;0;0;0;0;0;592407408;707946753;249260708;323476673;0;0;0;0;0;0;0;0;0;0;0;1717122.9217;1515945.9379;1717122.9217;1515945.9379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9865;0;0;0;0;1023998.67;1223712.8093;1023998.67;1223712.8093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1023998.67;1223712.8093;0;0;0;592407408;707946753;0;0;0;345;467;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1712252154;CAP-VERT;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;-1;;1;CONVERSION;EUR;0;570;0;0;570;0.262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1350102426;NORD-PAS-DE-CALAIS;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;420754;Unknown;0;;1;CONVERSION;EUR;63;43623;23297;19914;412;51.3882;40;50;1.0278;0.2;0;0;0;0;0;0;17;21;17;21;0;0;0;0;0;0;0;0;13812000;16449600;13812000;16449600;0;0;0;0;0;0;0;0;0;0;0;812470.5882;783314.2857;812470.5882;783314.2857;0;0;0;0;0.0014;0;0;0;0;0.2698;0.3333;0.2698;0.3333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8157;1.178;0;0;0;0;268777.7002;320104.6668;268777.7002;320104.6668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268777.7002;320104.6668;0;0;0;13812000;16449600;0;0;0;17;21;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1984623349;DÉPARTEMENTS D'OUTRE-MER;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;420754;Unknown;0;;1;CONVERSION;EUR;5;17983;9775;8018;190;14.9299;2;4;3.7325;0.5;0;0;1;1;1;1;2;2;3;3;0;0;0;0;1463000;1463000;1463000;1463000;1785000;1785000;3248000;3248000;0;0;0;0;0;0;0;1463000;1463000;1463000;1463000;892500;892500;1082666.6667;1082666.6667;0;0;0;0;0.0003;0.2;0.2;0.2;0.2;0.4;0.4;0.6;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.986;0.8302;97991.1979;97991.1979;97991.1979;97991.1979;119558.6386;119558.6386;217549.8365;217549.8365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97991.1979;97991.1979;97991.1979;119558.6386;119558.6386;1463000;1463000;1463000;1785000;1785000;1;1;1;2;2;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1126337617;LANGUEDOC-ROUSSILLON;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;420754;Unknown;0;;1;CONVERSION;EUR;13437;362012;205204;153295;3513;707.6564;1587;11165;0.0634;0.8579;0;0;286;350;286;350;45;63;331;413;127;143;198;231;330239843;381129524;330239843;381129524;46490700;51242760;376730543;432372284;142547501;158147501;244455022;272884403;0;0;0;1154684.7657;1088941.4971;1154684.7657;1088941.4971;1033126.6667;813377.1429;1138158.7402;1046906.2567;1122421.2677;1105926.5804;1234621.3232;1181317.7619;0.0371;0.0213;0.026;0.0213;0.026;0.0033;0.0047;0.0246;0.0307;0.0095;0.0106;0.0147;0.0172;0;0;0;0;0;0;0;0;0;0;0;0;0.0527;1.9548;466666.9537;538579.9373;466666.9537;538579.9373;65696.7165;72411.9249;532363.6703;610991.8622;201436.0455;223480.6432;345443.1162;385617.1076;0;0;0;0;0;0;0;0;0;0;0;0;0;466666.9537;466666.9537;538579.9373;65696.7165;72411.9249;330239843;330239843;381129524;46490700;51242760;286;286;350;45;63;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1025158052;LORRAINE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;-1;Unknown;-1;;1;CONVERSION;EUR;0;1245;83;3;1159;2.1068;0;0;0;0;241342500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20985;56850;0.3691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1595067801;CHYPRE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;-1;;1;CONVERSION;EUR;0;1712;0;0;1712;1.2874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1626464650;CHAMPAGNE-ARDENNE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;0;;1;CONVERSION;EUR;0;4012;1864;2136;12;1.838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1161884965;COLLECTIVITÉS D'OUTRE-MER;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;-1;;1;CONVERSION;EUR;0;19180;0;0;19180;13.4397;0;0;0;0;0;0;0;0;0;0;5;6;4;5;0;0;0;0;0;0;0;0;6701358;8026358;6699000;8024000;0;0;0;0;0;0;0;0;0;0;0;1340271.6;1337726.3333;1340271.6;1337726.3333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7007;0;0;0;0;498625.3147;597214.0696;498625.3147;597214.0696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498625.3147;597214.0696;0;0;0;6701358;8026358;0;0;0;5;6;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1812161670;BASSE-NORMANDIE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;1013540;Dynamic - Native - dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;-1;;1;CONVERSION;EUR;0;589768;0;0;589726;572.8871;0;0;0;0;0;0;0;0;0;0;451;532;335;417;0;0;0;0;0;0;0;0;701389794;790150815;323209902;412523423;0;0;0;0;0;0;0;0;0;0;0;1555188.0133;1485245.8929;1555188.0133;1485245.8929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9714;0;0;0;0;1224307.2118;1379243.5383;1224307.2118;1379243.5383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1224307.2118;1379243.5383;0;0;0;701389794;790150815;0;0;0;451;532;0;0;0;0;0;0
3021;dis-conv_retargeting_x_france_x_x_x_x_fr_display_iab_x_x_x_x_oa_bd_retargeting_allaudiences_x;1138;Belles Demeures FR;1228011076;BRUXELLES-CAPITALE;15028;dis-conv_seeker-luxury_bd_b2c_criteo_retargeting_x_x_france_x_x_x_fr_x_display_iab_x;244709;Unknown;-1;;1;CONVERSION;EUR;0;16441;0;0;16441;12.1978;0;0;0;0;0;0;0;0;0;0;9;9;4;4;0;0;0;0;0;0;0;0;14420000;14420000;7810000;7810000;0;0;0;0;0;0;0;0;0;0;0;1602222.2222;1602222.2222;1602222.2222;1602222.2222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7419;0;0;0;0;1182176.1489;1182176.1489;1182176.1489;1182176.1489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1182176.1489;1182176.1489;0;0;0;14420000;14420000;0;0;0;9;9;0;0;0;0;0;0
